"id","Langue","livreID"
"7623","Français","7623"
"7624","NULL","7624"
"7625","Français","7625"
"7626","Français","7626"
"7627","Français","7627"
"7628","Français","7628"
"7629","Français","7629"
"7630","Français","7630"
"7631","Français","7631"
"7632","NULL","7632"
"7633","Français","7633"
"7634","Français","7634"
"7635","Français","7635"
"7636","Français","7636"
"7637","Français","7637"
"7638","NULL","7638"
"7639","Français","7639"
"7640","Français","7640"
"7641","Français","7641"
"7642","Français","7642"
"7643","NULL","7643"
"7644","Français","7644"
"7645","Français","7645"
"7646","NULL","7646"
"7647","Français","7647"
"7648","Français","7648"
"7649","Français","7649"
"7650","Français","7650"
"7651","NULL","7651"
"7652","Anglais","7652"
"7653","NULL","7653"
"7654","Français","7654"
"7655","Français","7655"
"7656","Français","7656"
"7657","Français","7657"
"7658","Français","7658"
"7659","Français","7659"
"7660","Français","7660"
"7661","Français","7661"
"7662","Anglais","7662"
"7663","Français","7663"
"7664","Français","7664"
"7665","Anglais","7665"
"7666","Français","7666"
"7667","Français","7667"
"7668","Français","7668"
"7669","Français","7669"
"7670","Français","7670"
"7671","Français","7671"
"7672","Français","7672"
"7673","Français","7673"
"7674","Français","7674"
"7675","Français","7675"
"7676","Français","7676"
"7677","Français","7677"
"7678","Français","7678"
"7679","Français","7679"
"7680","Français","7680"
"7681","Français","7681"
"7682","Français","7682"
"7683","Français","7683"
"7684","NULL","7684"
"7685","Anglais","7685"
"7686","NULL","7686"
"7687","Français","7687"
"7688","Anglais","7688"
"7689","Français","7689"
"7690","Français","7690"
"7691","Français","7691"
"7692","Français","7692"
"7693","Français","7693"
"7694","Français","7694"
"7695","Français","7695"
"7696","Français","7696"
"7697","Français","7697"
"7698","Français","7698"
"7699","Français","7699"
"7700","Français","7700"
"7701","Français","7701"
"7702","Français","7702"
"7703","Français","7703"
"7704","Français","7704"
"7705","NULL","7705"
"7706","Français","7706"
"7707","Français","7707"
"7708","NULL","7708"
"7709","Français","7709"
"7710","NULL","7710"
"7711","Français","7711"
"7712","Français","7712"
"7713","NULL","7713"
"7714","NULL","7714"
"7715","Français","7715"
"7716","NULL","7716"
"7717","NULL","7717"
"7718","NULL","7718"
"7719","NULL","7719"
"7720","Français","7720"
"7721","Français","7721"
"7722","Français","7722"
"7723","Français","7723"
"7724","Français","7724"
"7725","Français","7725"
"7726","Français","7726"
"7727","Français","7727"
"7728","Français","7728"
"7729","NULL","7729"
"7730","Français","7730"
"7731","Anglais","7731"
"7732","Français","7732"
"7733","Français","7733"
"7734","Français","7734"
"7735","Français","7735"
"7736","Français","7736"
"7737","Anglais","7737"
"7738","Français","7738"
"7739","Français","7739"
"7740","Français","7740"
"7741","Français","7741"
"7742","NULL","7742"
"7743","Français","7743"
"7744","Français","7744"
"7745","Français","7745"
"7746","Français","7746"
"7747","NULL","7747"
"7748","Français","7748"
"7749","Français","7749"
"7750","Français","7750"
"7751","Français","7751"
"7752","Français","7752"
"7753","Français","7753"
"7754","Français","7754"
"7755","Français","7755"
"7756","NULL","7756"
"7757","Français","7757"
"7758","Français","7758"
"7759","Français","7759"
"7760","Français","7760"
"7761","Français","7761"
"7762","Anglais","7762"
"7763","Français","7763"
"7764","Français","7764"
"7765","Français","7765"
"7766","Français","7766"
"7767","Français","7767"
"7768","Français","7768"
"7769","Français","7769"
"7770","Français","7770"
"7771","Français","7771"
"7772","Français","7772"
"7773","NULL","7773"
"7774","Français","7774"
"7775","Français","7775"
"7776","NULL","7776"
"7777","Français","7777"
"7778","Français","7778"
"7779","Français","7779"
"7780","Français","7780"
"7781","NULL","7781"
"7782","Anglais","7782"
"7783","Français","7783"
"7784","Anglais","7784"
"7785","Français","7785"
"7786","Français","7786"
"7787","Français","7787"
"7788","Français","7788"
"7789","Français","7789"
"7790","Français","7790"
"7791","Français","7791"
"7792","Français","7792"
"7793","Français","7793"
"7794","Français","7794"
"7795","Français","7795"
"7796","Français","7796"
"7797","Français","7797"
"7798","Français","7798"
"7799","Français","7799"
"7800","Français","7800"
"7801","Français","7801"
"7802","Français","7802"
"7803","Français","7803"
"7804","Français","7804"
"7805","Français","7805"
"7806","Français","7806"
"7807","Français","7807"
"7808","Français","7808"
"7809","Français","7809"
"7810","Français","7810"
"7811","Français","7811"
"7812","Français","7812"
"7813","Français","7813"
"7814","Français","7814"
"7815","NULL","7815"
"7816","Français","7816"
"7817","Français","7817"
"7818","Français","7818"
"7819","Français","7819"
"7820","Français","7820"
"7821","Français","7821"
"7822","Français","7822"
"7823","Français","7823"
"7824","Français","7824"
"7825","Français","7825"
"7826","Français","7826"
"7827","Français","7827"
"7828","Français","7828"
"7829","Français","7829"
"7830","Français","7830"
"7831","Français","7831"
"7832","Français","7832"
"7833","Français","7833"
"7834","NULL","7834"
"7835","Français","7835"
"7836","Français","7836"
"7837","Français","7837"
"7838","Français","7838"
"7839","Français","7839"
"7840","Français","7840"
"7841","Français","7841"
"7842","Français","7842"
"7843","Français","7843"
"7844","Français","7844"
"7845","Français","7845"
"7846","Français","7846"
"7847","Français","7847"
"7848","Français","7848"
"7849","Français","7849"
"7850","Français","7850"
"7851","Français","7851"
"7852","NULL","7852"
"7853","NULL","7853"
"7854","Anglais","7854"
"7855","Français","7855"
"7856","Français","7856"
"7857","Français","7857"
"7858","Français","7858"
"7859","Français","7859"
"7860","Français","7860"
"7861","Français","7861"
"7862","Français","7862"
"7863","Français","7863"
"7864","Français","7864"
"7865","Français","7865"
"7866","Français","7866"
"7867","Français","7867"
"7868","Français","7868"
"7869","Français","7869"
"7870","Français","7870"
"7871","Anglais","7871"
"7872","Français","7872"
"7873","Français","7873"
"7874","Français","7874"
"7875","Français","7875"
"7876","Français","7876"
"7877","Français","7877"
"7878","Français","7878"
"7879","Français","7879"
"7880","Français","7880"
"7881","Français","7881"
"7882","Français","7882"
"7883","Français","7883"
"7884","Français","7884"
"7885","Français","7885"
"7886","NULL","7886"
"7887","Anglais","7887"
"7888","Français","7888"
"7889","Français","7889"
"7890","Anglais","7890"
"7891","Français","7891"
"7892","Français","7892"
"7893","Français","7893"
"7894","Français","7894"
"7895","Anglais","7895"
"7896","Français","7896"
"7897","Français","7897"
"7898","Français","7898"
"7899","Français","7899"
"7900","Français","7900"
"7901","Français","7901"
"7902","Français","7902"
"7903","Français","7903"
"7904","Français","7904"
"7905","Français","7905"
"7906","Français","7906"
"7907","Français","7907"
"7908","Français","7908"
"7909","NULL","7909"
"7910","NULL","7910"
"7911","Français","7911"
"7912","Français","7912"
"7913","Français","7913"
"7914","Français","7914"
"7915","Français","7915"
"7916","Français","7916"
"7917","Français","7917"
"7918","Français","7918"
"7919","Français","7919"
"7920","NULL","7920"
"7921","Français","7921"
"7922","Français","7922"
"7923","Anglais","7923"
"7924","Français","7924"
"7925","Français","7925"
"7926","Français","7926"
"7927","Français","7927"
"7928","Français","7928"
"7929","Français","7929"
"7930","Français","7930"
"7931","Français","7931"
"7932","Français","7932"
"7933","Français","7933"
"7934","Français","7934"
"7935","Français","7935"
"7936","Français","7936"
"7937","Français","7937"
"7938","Français","7938"
"7939","Français","7939"
"7940","Français","7940"
"7941","Français","7941"
"7942","Français","7942"
"7943","Français","7943"
"7944","Français","7944"
"7945","Français","7945"
"7946","Français","7946"
"7947","Français","7947"
"7948","Français","7948"
"7949","Français","7949"
"7950","Français","7950"
"7951","Français","7951"
"7952","Français","7952"
"7953","Français","7953"
"7954","Français","7954"
"7955","Français","7955"
"7956","Français","7956"
"7957","Français","7957"
"7958","Français","7958"
"7959","Français","7959"
"7960","Français","7960"
"7961","Français","7961"
"7962","Français","7962"
"7963","Français","7963"
"7964","Français","7964"
"7965","Français","7965"
"7966","Français","7966"
"7967","Français","7967"
"7968","Français","7968"
"7969","Français","7969"
"7970","Français","7970"
"7971","Français","7971"
"7972","Français","7972"
"7973","Français","7973"
"7974","Français","7974"
"7975","Français","7975"
"7976","Français","7976"
"7977","Français","7977"
"7978","Français","7978"
"7979","Français","7979"
"7980","Français","7980"
"7981","Français","7981"
"7982","Français","7982"
"7983","Français","7983"
"7984","Français","7984"
"7985","Français","7985"
"7986","Français","7986"
"7987","Français","7987"
"7988","Français","7988"
"7989","Français","7989"
"7990","Français","7990"
"7991","Français","7991"
"7992","Français","7992"
"7993","Français","7993"
"7994","Français","7994"
"7995","Français","7995"
"7996","Français","7996"
"7997","Français","7997"
"7998","Français","7998"
"7999","Français","7999"
"8000","Français","8000"
"8001","Néerlandais","8001"
"8002","Français","8002"
"8003","Français","8003"
"8004","Français","8004"
"8005","Français","8005"
"8006","Français","8006"
"8007","Français","8007"
"8008","Français","8008"
"8009","Français","8009"
"8010","Français","8010"
"8011","Français","8011"
"8012","Français","8012"
"8013","Français","8013"
"8014","Français","8014"
"8015","Français","8015"
"8016","Français","8016"
"8017","Français","8017"
"8018","Français","8018"
"8019","Français","8019"
"8020","Français","8020"
"8021","Français","8021"
"8022","Français","8022"
"8023","Français","8023"
"8024","Français","8024"
"8025","Français","8025"
"8026","Français","8026"
"8027","Français","8027"
"8028","Français","8028"
"8029","Français","8029"
"8030","Français","8030"
"8031","Français","8031"
"8032","Français","8032"
"8033","Français","8033"
"8034","Français","8034"
"8035","Français","8035"
"8036","Français","8036"
"8037","Français","8037"
"8038","Français","8038"
"8039","Français","8039"
"8040","Français","8040"
"8041","Français","8041"
"8042","Français","8042"
"8043","Français","8043"
"8044","Français","8044"
"8045","Français","8045"
"8046","Français","8046"
"8047","Français","8047"
"8048","Français","8048"
"8049","Français","8049"
"8050","Français","8050"
"8051","Français","8051"
"8052","Français","8052"
"8053","Français","8053"
"8054","Français","8054"
"8055","Français","8055"
"8056","Français","8056"
"8057","Français","8057"
"8058","Français","8058"
"8059","Français","8059"
"8060","Français","8060"
"8061","Français","8061"
"8062","Français","8062"
"8063","Français","8063"
"8064","Français","8064"
"8065","Français","8065"
"8066","Français","8066"
"8067","Français","8067"
"8068","Français","8068"
"8069","Français","8069"
"8070","Français","8070"
"8071","Français","8071"
"8072","NULL","8072"
"8073","Français","8073"
"8074","Français","8074"
"8075","Français","8075"
"8076","Français","8076"
"8077","Français","8077"
"8078","Français","8078"
"8079","Français","8079"
"8080","Français","8080"
"8081","Français","8081"
"8082","Français","8082"
"8083","Français","8083"
"8084","Français","8084"
"8085","Français","8085"
"8086","Français","8086"
"8087","Français","8087"
"8088","Français","8088"
"8089","Français","8089"
"8090","Français","8090"
"8091","Français","8091"
"8092","Français","8092"
"8093","Français","8093"
"8094","Français","8094"
"8095","Français","8095"
"8096","Français","8096"
"8097","Français","8097"
"8098","Français","8098"
"8099","Français","8099"
"8100","Français","8100"
"8101","Français","8101"
"8102","Français","8102"
"8103","Français","8103"
"8104","Français","8104"
"8105","Français","8105"
"8106","Français","8106"
"8107","Français","8107"
"8108","Français","8108"
"8109","Français","8109"
"8110","Français","8110"
"8111","Français","8111"
"8112","Français","8112"
"8113","Français","8113"
"8114","Français","8114"
"8115","Français","8115"
"8116","Français","8116"
"8117","Français","8117"
"8118","Français","8118"
"8119","Français","8119"
"8120","Français","8120"
"8121","Français","8121"
"8122","Français","8122"
"8123","Français","8123"
"8124","Français","8124"
"8125","Français","8125"
"8126","Français","8126"
"8127","Français","8127"
"8128","Français","8128"
"8129","Français","8129"
"8130","Français","8130"
"8131","Français","8131"
"8132","Français","8132"
"8133","Français","8133"
"8134","Français","8134"
"8135","Français","8135"
"8136","Français","8136"
"8137","Français","8137"
"8138","NULL","8138"
"8139","Français","8139"
"8140","Français","8140"
"8141","Français","8141"
"8142","Français","8142"
"8143","Français","8143"
"8144","Français","8144"
"8145","Français","8145"
"8146","Français","8146"
"8147","Français","8147"
"8148","Français","8148"
"8149","Français","8149"
"8150","Français","8150"
"8151","Français","8151"
"8152","Français","8152"
"8153","Français","8153"
"8154","Français","8154"
"8155","Français","8155"
"8156","Français","8156"
"8157","Français","8157"
"8158","Français","8158"
"8159","Français","8159"
"8160","Français","8160"
"8161","Français","8161"
"8162","Français","8162"
"8163","Français","8163"
"8164","Français","8164"
"8165","Français","8165"
"8166","NULL","8166"
"8167","Français","8167"
"8168","NULL","8168"
"8169","Français","8169"
"8170","Français","8170"
"8171","Français","8171"
"8172","Français","8172"
"8173","Français","8173"
"8174","Français","8174"
"8175","Français","8175"
"8176","Français","8176"
"8177","Français","8177"
"8178","Français","8178"
"8179","Français","8179"
"8180","Français","8180"
"8181","Français","8181"
"8182","Français","8182"
"8183","Français","8183"
"8184","Français","8184"
"8185","Français","8185"
"8186","Français","8186"
"8187","Français","8187"
"8188","Français","8188"
"8189","Français","8189"
"8190","Français","8190"
"8191","Français","8191"
"8192","Français","8192"
"8193","Français","8193"
"8194","Français","8194"
"8195","Français","8195"
"8196","NULL","8196"
"8197","NULL","8197"
"8198","Français","8198"
"8199","Français","8199"
"8200","Français","8200"
"8201","Français","8201"
"8202","Français","8202"
"8203","Français","8203"
"8204","Français","8204"
"8205","Français","8205"
"8206","Français","8206"
"8207","Français","8207"
"8208","Français","8208"
"8209","Français","8209"
"8210","Français","8210"
"8211","Français","8211"
"8212","Français","8212"
"8213","Français","8213"
"8214","Français","8214"
"8215","Français","8215"
"8216","Français","8216"
"8217","Français","8217"
"8218","Français","8218"
"8219","Français","8219"
"8220","Français","8220"
"8221","Français","8221"
"8222","Français","8222"
"8223","Français","8223"
"8224","Français","8224"
"8225","Français","8225"
"8226","Français","8226"
"8227","Français","8227"
"8228","Français","8228"
"8229","Français","8229"
"8230","Français","8230"
"8231","Français","8231"
"8232","Français","8232"
"8233","Français","8233"
"8234","Français","8234"
"8235","Français","8235"
"8236","Français","8236"
"8237","Français","8237"
"8238","Français","8238"
"8239","Français","8239"
"8240","Français","8240"
"8241","Français","8241"
"8242","Français","8242"
"8243","Français","8243"
"8244","Français","8244"
"8245","Français","8245"
"8246","Français","8246"
"8247","Français","8247"
"8248","Français","8248"
"8249","Français","8249"
"8250","Français","8250"
"8251","Français","8251"
"8252","Français","8252"
"8253","Français","8253"
"8254","Français","8254"
"8255","Français","8255"
"8256","Français","8256"
"8257","Français","8257"
"8258","Français","8258"
"8259","Français","8259"
"8260","Français","8260"
"8261","Français","8261"
"8262","Français","8262"
"8263","Français","8263"
"8264","Français","8264"
"8265","Français","8265"
"8266","Français","8266"
"8267","Français","8267"
"8268","Français","8268"
"8269","Français","8269"
"8270","Français","8270"
"8271","Français","8271"
"8272","Français","8272"
"8273","Français","8273"
"8274","Français","8274"
"8275","Français","8275"
"8276","Français","8276"
"8277","Français","8277"
"8278","Français","8278"
"8279","Français","8279"
"8280","Français","8280"
"8281","Français","8281"
"8282","Français","8282"
"8283","Français","8283"
"8284","Français","8284"
"8285","Français","8285"
"8286","Français","8286"
"8287","Français","8287"
"8288","Français","8288"
"8289","Français","8289"
"8290","Français","8290"
"8291","Français","8291"
"8292","Français","8292"
"8293","Français","8293"
"8294","Français","8294"
"8295","Français","8295"
"8296","Français","8296"
"8297","Français","8297"
"8298","Français","8298"
"8299","Français","8299"
"8300","Français","8300"
"8301","Français","8301"
"8302","Français","8302"
"8303","Français","8303"
"8304","Français","8304"
"8305","Français","8305"
"8306","Français","8306"
"8307","Français","8307"
"8308","Français","8308"
"8309","Français","8309"
"8310","Français","8310"
"8311","Français","8311"
"8312","Français","8312"
"8313","Français","8313"
"8314","Français","8314"
"8315","Français","8315"
"8316","Français","8316"
"8317","Français","8317"
"8318","Français","8318"
"8319","Français","8319"
"8320","Français","8320"
"8321","Français","8321"
"8322","Français","8322"
"8323","Français","8323"
"8324","Français","8324"
"8325","Français","8325"
"8326","Français","8326"
"8327","Français","8327"
"8328","Français","8328"
"8329","Français","8329"
"8330","Français","8330"
"8331","Français","8331"
"8332","Français","8332"
"8333","Français","8333"
"8334","Français","8334"
"8335","Français","8335"
"8336","Français","8336"
"8337","Français","8337"
"8338","Français","8338"
"8339","Français","8339"
"8340","Français","8340"
"8341","Français","8341"
"8342","Français","8342"
"8343","Français","8343"
"8344","Français","8344"
"8345","Français","8345"
"8346","Français","8346"
"8347","Français","8347"
"8348","Français","8348"
"8349","Français","8349"
"8350","Français","8350"
"8351","Français","8351"
"8352","Français","8352"
"8353","Français","8353"
"8354","Français","8354"
"8355","Français","8355"
"8356","Français","8356"
"8357","Français","8357"
"8358","Français","8358"
"8359","Français","8359"
"8360","Français","8360"
"8361","Français","8361"
"8362","Français","8362"
"8363","Français","8363"
"8364","Français","8364"
"8365","Français","8365"
"8366","Français","8366"
"8367","Français","8367"
"8368","Français","8368"
"8369","Français","8369"
"8370","Français","8370"
"8371","Français","8371"
"8372","Français","8372"
"8373","Français","8373"
"8374","Français","8374"
"8375","Français","8375"
"8376","Français","8376"
"8377","Français","8377"
"8378","Français","8378"
"8379","Français","8379"
"8380","Français","8380"
"8381","Français","8381"
"8382","Français","8382"
"8383","Français","8383"
"8384","Français","8384"
"8385","Français","8385"
"8386","Français","8386"
"8387","Français","8387"
"8388","Français","8388"
"8389","Français","8389"
"8390","Français","8390"
"8391","Français","8391"
"8392","Français","8392"
"8393","Français","8393"
"8394","Français","8394"
"8395","Français","8395"
"8396","Français","8396"
"8397","Français","8397"
"8398","Français","8398"
"8399","Français","8399"
"8400","Français","8400"
"8401","Français","8401"
"8402","Français","8402"
"8403","Français","8403"
"8404","Français","8404"
"8405","Français","8405"
"8406","Français","8406"
"8407","Français","8407"
"8408","Français","8408"
"8409","Français","8409"
"8410","Français","8410"
"8411","Français","8411"
"8412","Français","8412"
"8413","Français","8413"
"8414","Français","8414"
"8415","Français","8415"
"8416","Français","8416"
"8417","Français","8417"
"8418","Français","8418"
"8419","Français","8419"
"8420","Français","8420"
"8421","Français","8421"
"8422","Français","8422"
"8423","Français","8423"
"8424","Français","8424"
"8425","Français","8425"
"8426","Français","8426"
"8427","NULL","8427"
"8428","NULL","8428"
"8429","NULL","8429"
"8430","NULL","8430"
"8431","NULL","8431"
"8432","NULL","8432"
"8433","NULL","8433"
"8434","NULL","8434"
"8435","NULL","8435"
"8436","NULL","8436"
"8437","NULL","8437"
"8438","NULL","8438"
"8439","NULL","8439"
"8440","NULL","8440"
"8441","Anglais","8441"
"8442","NULL","8442"
"8443","NULL","8443"
"8444","NULL","8444"
"8445","NULL","8445"
"8446","NULL","8446"
"8447","Français","8447"
"8448","Français","8448"
"8449","Français","8449"
"8450","Français","8450"
"8451","Français","8451"
"8452","Français","8452"
"8453","Français","8453"
"8454","Français","8454"
"8455","Français","8455"
"8456","Français","8456"
"8457","Français","8457"
"8458","Français","8458"
"8459","Français","8459"
"8460","Français","8460"
"8461","Français","8461"
"8462","Français","8462"
"8463","Français","8463"
"8464","Français","8464"
"8465","Français","8465"
"8466","Français","8466"
"8467","Français","8467"
"8468","Français","8468"
"8469","Français","8469"
"8470","Français","8470"
"8471","Français","8471"
"8472","Français","8472"
"8473","Français","8473"
"8474","Français","8474"
"8475","Français","8475"
"8476","Français","8476"
"8477","Français","8477"
"8478","Français","8478"
"8479","Français","8479"
"8480","Français","8480"
"8481","Français","8481"
"8482","Français","8482"
"8483","Français","8483"
"8484","Français","8484"
"8485","Français","8485"
"8486","Français","8486"
"8487","Français","8487"
"8488","Français","8488"
"8489","Français","8489"
"8490","Français","8490"
"8491","Français","8491"
"8492","Français","8492"
"8493","Français","8493"
"8494","Français","8494"
"8495","Français","8495"
"8496","Français","8496"
"8497","Français","8497"
"8498","Français","8498"
"8499","Français","8499"
"8500","Français","8500"
"8501","Français","8501"
"8502","Français","8502"
"8503","Français","8503"
"8504","Français","8504"
"8505","Français","8505"
"8506","Français","8506"
"8507","Français","8507"
"8508","Français","8508"
"8509","Français","8509"
"8510","Français","8510"
"8511","Français","8511"
"8512","Français","8512"
"8513","Français","8513"
"8514","Français","8514"
"8515","Français","8515"
"8516","Français","8516"
"8517","Français","8517"
"8518","Français","8518"
"8519","Français","8519"
"8520","Français","8520"
"8521","Français","8521"
"8522","Français","8522"
"8523","Français","8523"
"8524","Français","8524"
"8525","Français","8525"
"8526","Français","8526"
"8527","Français","8527"
"8528","Français","8528"
"8529","Français","8529"
"8530","Français","8530"
"8531","Français","8531"
"8532","Français","8532"
"8533","Français","8533"
"8534","Français","8534"
"8535","Français","8535"
"8536","Français","8536"
"8537","Français","8537"
"8538","Français","8538"
"8539","Français","8539"
"8540","Français","8540"
"8541","Français","8541"
"8542","Français","8542"
"8543","Français","8543"
"8544","Français","8544"
"8545","Français","8545"
"8546","Français","8546"
"8547","Français","8547"
"8548","Français","8548"
"8549","Français","8549"
"8550","Français","8550"
"8551","Français","8551"
"8552","Français","8552"
"8553","Français","8553"
"8554","Français","8554"
"8555","Français","8555"
"8556","Français","8556"
"8557","Français","8557"
"8558","Français","8558"
"8559","Français","8559"
"8560","Français","8560"
"8561","Français","8561"
"8562","Français","8562"
"8563","Français","8563"
"8564","Français","8564"
"8565","Français","8565"
"8566","Français","8566"
"8567","NULL","8567"
"8568","Français","8568"
"8569","Français","8569"
"8570","Français","8570"
"8571","Français","8571"
"8572","Français","8572"
"8573","Français","8573"
"8574","Français","8574"
"8575","Français","8575"
"8576","Français","8576"
"8577","Français","8577"
"8578","Français","8578"
"8579","Français","8579"
"8580","Français","8580"
"8581","Français","8581"
"8582","Français","8582"
"8583","Français","8583"
"8584","Français","8584"
"8585","Français","8585"
"8586","Français","8586"
"8587","Français","8587"
"8588","Français","8588"
"8589","Français","8589"
"8590","Français","8590"
"8591","Français","8591"
"8592","Français","8592"
"8593","Français","8593"
"8594","Français","8594"
"8595","Français","8595"
"8596","Français","8596"
"8597","Français","8597"
"8598","Français","8598"
"8599","Français","8599"
"8600","Français","8600"
"8601","Français","8601"
"8602","Français","8602"
"8603","NULL","8603"
"8604","Français","8604"
"8605","Français","8605"
"8606","Français","8606"
"8607","Français","8607"
"8608","Français","8608"
"8609","Français","8609"
"8610","Français","8610"
"8611","Français","8611"
"8612","Français","8612"
"8613","Français","8613"
"8614","Français","8614"
"8615","Français","8615"
"8616","Français","8616"
"8617","Français","8617"
"8618","Français","8618"
"8619","Français","8619"
"8620","NULL","8620"
"8621","NULL","8621"
"8622","NULL","8622"
"8623","NULL","8623"
"8624","NULL","8624"
"8625","NULL","8625"
"8626","NULL","8626"
"8627","NULL","8627"
"8628","NULL","8628"
"8629","NULL","8629"
"8630","NULL","8630"
"8631","NULL","8631"
"8632","NULL","8632"
"8633","NULL","8633"
"8634","NULL","8634"
"8635","NULL","8635"
"8636","NULL","8636"
"8637","NULL","8637"
"8638","NULL","8638"
"8639","NULL","8639"
"8640","NULL","8640"
"8641","NULL","8641"
"8642","NULL","8642"
"8643","NULL","8643"
"8644","NULL","8644"
"8645","NULL","8645"
"8646","NULL","8646"
"8647","NULL","8647"
"8648","NULL","8648"
"8649","NULL","8649"
"8650","NULL","8650"
"8651","NULL","8651"
"8652","NULL","8652"
"8653","NULL","8653"
"8654","NULL","8654"
"8655","NULL","8655"
"8656","NULL","8656"
"8657","NULL","8657"
"8658","NULL","8658"
"8659","NULL","8659"
"8660","NULL","8660"
"8661","NULL","8661"
"8662","NULL","8662"
"8663","NULL","8663"
"8664","NULL","8664"
"8665","NULL","8665"
"8666","NULL","8666"
"8667","NULL","8667"
"8668","NULL","8668"
"8669","NULL","8669"
"8670","NULL","8670"
"8671","NULL","8671"
"8672","NULL","8672"
"8673","NULL","8673"
"8674","NULL","8674"
"8675","NULL","8675"
"8676","NULL","8676"
"8677","Français","8677"
"8678","NULL","8678"
"8679","NULL","8679"
"8680","NULL","8680"
"8681","NULL","8681"
"8682","NULL","8682"
"8683","NULL","8683"
"8684","NULL","8685"
"8685","Français","8686"
"8686","NULL","8687"
"8687","NULL","8688"
"8688","NULL","8689"
"8689","NULL","8690"
"8690","NULL","8691"
"8691","Français","8692"
"8692","Français","8693"
"8693","Français","8694"
"8694","Français","8695"
"8695","Français","8696"
"8696","Français","8697"
"8697","NULL","8698"
"8698","Français","8699"
"8699","Français","8700"
"8700","NULL","8701"
"8701","Français","8702"
"8702","Français","8703"
"8703","Français","8704"
"8704","Français","8705"
"8705","Français","8706"
"8706","Français","8707"
"8707","Français","8708"
"8708","Français","8709"
"8709","Français","8710"
"8710","Français","8711"
"8711","Français","8712"
"8712","Français","8713"
"8713","Français","8714"
"8714","Français","8715"
"8715","Français","8716"
"8716","Français","8717"
"8717","Français","8718"
"8718","Français","8719"
"8719","Français","8720"
"8720","Français","8721"
"8721","Français","8722"
"8722","Français","8723"
"8723","Français","8724"
"8724","Français","8725"
"8725","Français","8726"
"8726","NULL","8727"
"8727","NULL","8728"
"8728","NULL","8729"
"8729","NULL","8730"
"8730","NULL","8731"
"8731","NULL","8732"
"8732","NULL","8733"
"8733","NULL","8734"
"8734","NULL","8735"
"8735","NULL","8736"
"8736","NULL","8737"
"8737","NULL","8738"
"8738","NULL","8739"
"8739","Français","8740"
"8740","Français","8741"
"8741","Français","8742"
"8742","Français","8743"
"8743","NULL","8744"
"8744","NULL","8745"
"8745","NULL","8746"
"8746","Français","8747"
"8747","NULL","8748"
"8748","Français","8749"
"8749","NULL","8750"
"8750","Français","8751"
"8751","Français","8752"
"8752","NULL","8753"
"8753","NULL","8754"
"8754","Français","8755"
"8755","NULL","8756"
"8756","Français","8757"
"8757","NULL","8758"
"8758","NULL","8759"
"8759","NULL","8760"
"8760","NULL","8761"
"8761","NULL","8762"
"8762","Français","8763"
"8763","NULL","8764"
"8764","NULL","8765"
"8765","Français","8766"
"8766","NULL","8767"
"8767","Français","8768"
"8768","Français","8769"
"8769","Français","8770"
"8770","Français","8771"
"8771","Français","8772"
"8772","Français","8773"
"8773","Anglais","8774"
"8774","Français","8775"
"8775","Anglais","8776"
"8776","Anglais","8777"
"8777","NULL","8778"
"8778","Français","8779"
"8779","Français","8780"
"8780","Français","8781"
"8781","NULL","8782"
"8782","Français","8783"
"8783","NULL","8784"
"8784","Français","8785"
"8785","NULL","8786"
"8786","NULL","8787"
"8787","Français","8788"
"8788","Français","8789"
"8789","NULL","8790"
"8790","Anglais","8791"
"8791","Français","8792"
"8792","Français","8793"
"8793","NULL","8794"
"8794","Anglais","8795"
"8795","NULL","8796"
"8796","Français","8797"
"8797","Français","8798"
"8798","Français","8799"
"8799","Français","8800"
"8800","Anglais","8801"
"8801","Français","8802"
"8802","Français","8803"
"8803","NULL","8804"
"8804","Français","8805"
"8805","Anglais","8806"
"8806","NULL","8807"
"8807","Français","8808"
"8808","Français","8809"
"8809","Français","8810"
"8810","Anglais","8811"
"8811","Français","8812"
"8812","Français","8813"
"8813","Français","8814"
"8814","NULL","8815"
"8815","Français","8816"
"8816","Anglais","8817"
"8817","Français","8818"
"8818","Français","8819"
"8819","Français","8820"
"8820","Anglais","8821"
"8821","NULL","8822"
"8822","Français","8823"
"8823","NULL","8824"
"8824","Français","8825"
"8825","NULL","8826"
"8826","Français","8827"
"8827","Anglais","8828"
"8828","NULL","8829"
"8829","Français","8830"
"8830","Français","8831"
"8831","Français","8832"
"8832","Français","8833"
"8833","Français","8834"
"8834","Français","8835"
"8835","Français","8836"
"8836","Français","8837"
"8837","Français","8838"
"8838","Français","8839"
"8839","Français","8840"
"8840","Français","8841"
"8841","Français","8842"
"8842","Français","8843"
"8843","Français","8844"
"8844","Français","8845"
"8845","Anglais","8846"
"8846","Français","8847"
"8847","Anglais","8848"
"8848","Français","8849"
"8849","Français","8850"
"8850","Français","8851"
"8851","NULL","8852"
"8852","NULL","8853"
"8853","Français","8854"
"8854","Anglais","8855"
"8855","Français","8856"
"8856","Français","8857"
"8857","Anglais","8858"
"8858","NULL","8859"
"8859","Français","8860"
"8860","NULL","8861"
"8861","Français","8862"
"8862","Anglais","8863"
"8863","Français","8864"
"8864","NULL","8865"
"8865","Français","8866"
"8866","Français","8867"
"8867","Français","8868"
"8868","Français","8869"
"8869","Français","8870"
"8870","Français","8871"
